Regione	Provincia	Codice	Scuola	Dominio	Mail	Google Suite	Microsoft 365
SICILIA	PALERMO	PAIC81500G	I.C. SAN CIPIRELLO	http://www.icsancipirello.gov.it	paic81500g@pec.istruzione.it		
SICILIA	PALERMO	PAIC81600B	"I.C. ""ALFONSO GIORDANO"""	www.iclercarafriddi.edu.it	paic81600b@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC817007	I.C. BEATO DON PINO PUGLISI	www.icvillafratimezzojuso.edu.it	paic817007@pec.istruzione.it	1 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC818003	I.C. POLLINA/S.MAURO CASTELVERD	www.icpollinasanmaurocastelverde.edu.it	paic818003@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC81900V	I.C. CALTAVUTURO -G. ODDO	http://www.istitutocomprensivogoddo.gov.it/	paic81900v@pec.istruzione.it		
SICILIA	PALERMO	PAIC820003	I.C. CASTELLANA S. /POLIZZI G.	www.ic-castellanapolizzi.edu.it	paic820003@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC82300E	I.C. CHIUSA/SCLAFANI- G. REINA	www.istitutocomprensivochiusasclafani.edu.it	paic82300e@pec.istruzione.it	10 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC825006	I.C. MONTEMAGGIORE BELSITO	http://www.icmontemaggiorebelsito.edu.it	paic825006@pec.istruzione.it		
SICILIA	PALERMO	PAIC82800N	I.C. ALIA/ROCCAPALUMBA/VALLEDOL	www.icaliaroccapalumbavalledolmo.edu.it	paic82800n@pec.istruzione.it	10 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC82900D	I.C. CERDA- L. PIRANDELLO	www.istitutocomprensivocerda.edu.it	paic82900d@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC83000N	I.C. PETRALIA SOPRANA	www.icpetraliasoprana.edu.it	paic83000n@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC834001	I.C. ISOLA DELLE FEMMINE-F.RISO	icfrancescoriso.edu.it	paic834001@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC83600L	I.C. BAGHERIA - T. AIELLO	www.ictaiello.it	paic83600l@pec.istruzione.it	10 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC83700C	I.C. RETTORE F.EVOLA	www.icbalestrate.edu.it	paic83700c@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC838008	"I.C.S. ""EMANUELE VENTIMIGLIA"""	http://www.icventimiglia.it	paic838008@pec.istruzione.it		
SICILIA	PALERMO	PAIC839004	I.C. MARINEO - BOLOGNETTA	www.icmarineobolognetta.it	paic839004@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC840008	I.C. CAMPOREALE	http://www.icleonardosciascia.edu.it	paic840008@pec.istruzione.it		
SICILIA	PALERMO	PAIC84200X	I.C. CASTELDACCIA	https://www.iccasteldaccia.edu.it/	paic84200x@pec.istruzione.it		
SICILIA	PALERMO	PAIC84300Q	I.C. ALTOFONTE - E. ARMAFORTE	www.istitutocomprensivoarmaforte.edu.it	paic84300q@pec.istruzione.it		10 istitutocomprensivoarmaforte-edu-it.mail.protection.outlook.com.
SICILIA	PALERMO	PAIC84500B	I.C. GANGI - F. P. POLIZZANO	icpolizzano.edu.it	paic84500b@pec.istruzione.it	10 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC846007	I.C. CINISI	http://www.istitutocomprensivocinisi.gov.it	paic846007@pec.istruzione.it		
SICILIA	PALERMO	PAIC847003	I.C. ANTONINO CAPONNETTO -PA		paic847003@pec.istruzione.it		
SICILIA	PALERMO	PAIC84800V	I.C. SFERRACAVALLO /ONORATO -PA	www.icsferracavallo.edu.it	paic84800v@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC84900P	I.C. BAGHERIA IV - ASPRA	www.icbagheriaaspra.edu.it	paic84900p@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC85000V	"I.C. BISACQUINO ""MONS. G.BACILE"	http://www.icbisacquino.gov.it	paic85000v@pec.istruzione.it		
SICILIA	PALERMO	PAIC85100P	I.C. G.A.COLOZZA /BONFIGLIO-PA	http://www.iccolozzabonfiglio.gov.it	paic85100p@pec.istruzione.it		
SICILIA	PALERMO	PAIC85200E	I.C. G. DI VITTORIO -PA	http://www.icsdivittorio.it	paic85200e@pec.istruzione.it		
SICILIA	PALERMO	PAIC85300A	I.C. MANTEGNA /BONANNO -PA	www.icsmantegnabonanno.edu.it	paic85300a@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC854006	I.C. KAROL WOJTYLA - ARENELLA	http://www.icwojtylapalermo.it	paic854006@pec.istruzione.it		
SICILIA	PALERMO	PAIC855002	I.C. RENATO GUTTUSO -PA	www.icsguttusopalermo.edu.it	paic855002@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC85600T	I.C. BOCCADIFALCO/TOMASI DI L.	www.icboccadifalcotomasidilampedusa.edu.it	paic85600t@pec.istruzione.it		0 icboccadifalcotomasidilampedusa-edu-it.mail.protection.outlook.com.
SICILIA	PALERMO	PAIC85800D	I.C.S. MARGHERITA DI NAVARRA	www.icsmargheritadinavarra.edu.it	paic85800d@pec.istruzione.it	https://www.icsmargheritadinavarra.edu.it/attachments/article/351/173%20Iniziative%20formative%20DIDASCA.pdf	0 icsmargheritadinavarra-edu-it.mail.protection.outlook.com.
SICILIA	PALERMO	PAIC859009	I.C. A. VENEZIANO-P. NOVELLI	www.icsvenezianonovelli.edu.it	paic859009@pec.istruzione.it	10 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC86000D	I.C. CARINI-VILLAGRAZIA GUTTUSO	http://www.icguttuso.gov.it	paic86000d@pec.istruzione.it		
SICILIA	PALERMO	PAIC861009	I.C. CARINI - LAURA LANZA	www.iclauralanza.it	paic861009@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC862005	I.C. MONTELEPRE-MANZONI	http://www.istitutocomprensivomanzonipa.gov.it	paic862005@pec.istruzione.it		
SICILIA	PALERMO	PAIC86400R	I.C. MONREALE - GUGLIELMO II	http://www.icsguglielmosecondo.gov.it	paic86400r@pec.istruzione.it		
SICILIA	PALERMO	PAIC86500L	I.C. BAGHERIA- IGNAZIO BUTTITTA	http://www.icsbuttitta.gov.it	paic86500l@pec.istruzione.it		
SICILIA	PALERMO	PAIC86900X	I.C. FALCONE /FONDO RAFFO -PA	www.icsgiovannifalcone.edu.it	paic86900x@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC870004	I.C. LEONARDO SCIASCIA-PA	https://www.istitutosciascia.edu.it/	paic870004@pec.istruzione.it		
SICILIA	PALERMO	PAIC87100X	I.C. MICHELANGELO BUONARROTI-PA	www.icsbuonarroti.edu.it	paic87100x@pec.istruzione.it	1 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC87200Q	I.C. PADRE PINO PUGLISI-PA	http://www.icspuglisi.edu.it	paic87200q@pec.istruzione.it		
SICILIA	PALERMO	PAIC87300G	I.C. L.PIRANDELLO/B. ULIVIA -PA	www.icspirandelloborgoulivia.it	paic87300g@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC87400B	I.C PRINCIP. ELENA DI NAPOLI-PA	http://www.icprincipessaelenapa.it	paic87400b@pec.istruzione.it		
SICILIA	PALERMO	PAIC87700V	I.C. ANTONIO UGO -PA	www.icsaugo.edu.it	paic87700v@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC87800P	I.C. GIUSEPPE VERDI -PA	http://www.icsverdi.it	paic87800p@pec.istruzione.it		
SICILIA	PALERMO	PAIC87900E	I.C. MANZONI /IMPASTATO - PA	http://www.manzoniimpastato.it	paic87900e@pec.istruzione.it		
SICILIA	PALERMO	PAIC88000P	I.C. PARTINICO CASSARA' - GUIDA	www.istitutocomprensivocassara.edu.it	paic88000p@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC88100E	I.C. PIANA DEGLI ALBANESI	http://www.icskanderbeg.it	paic88100e@pec.istruzione.it		
SICILIA	PALERMO	PAIC88200A	I.C. PRIZZI	http://www.ic-prizzi.gov.it	paic88200a@pec.istruzione.it		
SICILIA	PALERMO	PAIC884002	IST. COMPRENS SAN GIUSEPPE JATO	www.icsangiuseppejato.edu.it	paic884002@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC88500T	I.C. SANTA FLAVIA - K. WOJTYLA	www.icssantaflavia.edu.it	paic88500t@pec.istruzione.it	https://www.icssantaflavia.edu.it/index.php/sitemap	
SICILIA	PALERMO	PAIC88600N	I.C. TERMINI-BALSAMO/PANDOLFINI	www.icsbalsamopandolfini.edu.it	paic88600n@pec.istruzione.it	10 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC88700D	I.C. TERRASINI - GIOVANNI XXIII	http://www.icgiovanni23terrasini.gov.it	paic88700d@pec.istruzione.it		
SICILIA	PALERMO	PAIC888009	IC. TRABIA -GIOVANNI XXIII	www.comprensivotrabia.edu.it	paic888009@pec.istruzione.it	https://www.comprensivotrabia.edu.it/	
SICILIA	PALERMO	PAIC890009	I.C. POLITEAMA -PA	http://www.icspoliteama.it	paic890009@pec.istruzione.it		
SICILIA	PALERMO	PAIC892001	"I.C.S "" MATTARELLA -BONAGIA"""	www.icmattarellabonagia.edu.it	paic892001@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC89300R	I.C. G. MARCONI -PA	www.icsmarconipalermo.edu.it	paic89300r@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC897004	I.C. GIULIANA SALADINO - PA	http://www.icgiulianasaladino.gov.it	paic897004@pec.istruzione.it		
SICILIA	PALERMO	PAIC89800X	I.C. RITA BORSELLINO	http://www.icsritaborsellino.gov.it	paic89800x@pec.istruzione.it		
SICILIA	PALERMO	PAIC89900Q	I.C. ABBA /ALIGHIERI -PA	abbaalighieri.edu.it	paic89900q@pec.istruzione.it	https://www.abbaalighieri.edu.it/wp-content/uploads/Allegato-2-Regolamento-DDI.pdf	
SICILIA	PALERMO	PAIC8A000C	I.C. RITA LEVI MONTALCINI -PA	www.icsritalevimontalcini.it	paic8a000c@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8A1008	I.C. LUIGI CAPUANA -PA	https://www.luigicapuana.edu.it	paic8a1008@pec.istruzione.it		
SICILIA	PALERMO	PAIC8A2004	I.C. SILVIO BOCCONE -PA	www.icsboccone.edu.it	paic8a2004@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8A300X	I.C. MONREALE - F. MORVILLO	http://www.icsmorvillo.it	paic8a300x@pec.istruzione.it		
SICILIA	PALERMO	PAIC8A400Q	I.C. CAPACI - BIAGIO SICILIANO	http://www.icbiagiosiciliano.gov.it	paic8a400q@pec.istruzione.it		
SICILIA	PALERMO	PAIC8A500G	I.C.  ROSARIO LIVATINO	http://www.icficarazzi.edu.it	paic8a500g@pec.istruzione.it		
SICILIA	PALERMO	PAIC8A600B	I.C. TERMINI I. - TISIA D'IMERA	http://www.tisia.gov.it	paic8a600b@pec.istruzione.it		
SICILIA	PALERMO	PAIC8A7007	I.C. PRIVITERA/POLIZZI	http://www.iapriviterapolizzi.gov.it	paic8a7007@pec.istruzione.it		
SICILIA	PALERMO	PAIC8A8003	I.C. CASA DEL FANCIULLO	http://www.iccasadelfanciullo.edu.it	paic8a8003@pec.istruzione.it		
SICILIA	PALERMO	PAIC8A900V	G. VASI		paic8a900v@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AA008	I.C. CRUILLAS -PA	www.iccruillas.edu.it	paic8aa008@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AB004	I.C. RITA ATRIA -PA	www.icritaatria.edu.it	paic8ab004@pec.istruzione.it	1 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AC00X	I.C. SCINA'/COSTA -PA	http://www.icscina-costa.it	paic8ac00x@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AD00Q	I.C. LOMBARDO RADICE -PA	http://www.icslombardoradice.eduit	paic8ad00q@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AF00B	I.C. CACCAMO - G. BARBERA	http://icbarberacaccamo.it/index.php/home	paic8af00b@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AG007	I.C. CARINI-CALDERONE/TORRETTA	http://www.iccalderone.it/	paic8ag007@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AH003	I.C. CASTELBUONO-F.MINA'PALUMBO	www.icsminapalumbo.it	paic8ah003@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AJ008	I.C. CEFALU' - NICOLA BOTTA	http://www.icbottacefalu.gov.it	paic8aj008@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AK004	I.C. L.DA VINCI /G.CARDUCCI -PA	http://www.icdavincicarducci.edu.it	paic8ak004@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AL00X	I.C. GIOVANNI XXIII /PIAZZI -PA	http://www.icgiovanni23piazzi.it	paic8al00x@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AM00Q	I.C. GIOTTO /CIPOLLA	www.icsgiottocipolla.edu.it	paic8am00q@pec.istruzione.it	10 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AN00G	I.C. ALBERICO GENTILI -PA	http://www.icsalbericogentilipalermo.gov	paic8an00g@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AP007	I.C. M.RAPISARDI /GARIBALDI -PA	http://www.rapisardigaribaldi.it/index.php?option=com_phocadownload&view=categories	paic8ap007@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AQ003	I.C. UDITORE /SETTI CARRARO -PA	http://www.icuditore-setticarraro.gov.it/	paic8aq003@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AR00V	I.C. GIUSEPPE SCELSA -PA	www.icscelsa.edu.it	paic8ar00v@pec.istruzione.it	1 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AS004	I.C.  VITTORIO EMANUELE III -PA	www.icvittorioemanueleterzo.edu.it	paic8as004@pec.istruzione.it	10 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AT00X	I.C. SPERONE / PERTINI -PA	http://www.scuolasperone.it	paic8at00x@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AU00Q	I.C. PESTALOZZI/CAVOUR-PA	http://icspestalozzi-cavour.gov.it	paic8au00q@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AV00G	I.C. MAREDOLCE - PA	http://icsmaredolce.it	paic8av00g@pec.istruzione.it		
SICILIA	PALERMO	PAIC8AW00B	I.C.PARTINICO ARCHIMEDE/LA FATA	www.icarchimedelafata.edu.it	paic8aw00b@pec.istruzione.it	1 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AX007	I.C. I. FLORIO - S. LORENZO -PA	www.icfloriosanlorenzo.edu.it	paic8ax007@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AY003	I.C. MONTEGRAPPA /R. SANZIO-PA	montegrappa-sanzio.it	paic8ay003@pec.istruzione.it	1 aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8AZ00V	I.C. RUSSO / RACITI - PA	www.icrussoraciti.it	paic8az00v@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8BA00V	CARDUCCI GRAMSCI	iccarduccigramsci.edu.it	paic8ba00v@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIC8BB00P	MANERI INGRASSIA-DON MILANI		paic8bb00p@pec.istruzione.it		
SICILIA	PALERMO	PAIC8BC00E	I.C. G. FALCONE - CARINI -	http://www.icsfalconecarini.edu.it	paic8bc00e@pec.istruzione.it		
SICILIA	PALERMO	PAIC8BD00A	COLLESANO				
SICILIA	PALERMO	PAIS00100T	IS G. UGDULENA	http://www.istitutougdulena.it	pais00100t@pec.istruzione.it		
SICILIA	PALERMO	PAIS00200N	MANDRALISCA	http://www.iismandralisca.gov.it	pais00200n@pec.istruzione.it		
SICILIA	PALERMO	PAIS004009	UGO MURSIA	http://www.iismursia.gov.it	pais004009@pec.istruzione.it		
SICILIA	PALERMO	PAIS00700R	IIS - LUIGI FAILLA TEDALDI	http://www.iistedaldi.edu.it	pais00700r@pec.istruzione.it		
SICILIA	PALERMO	PAIS00800L	EMANUELE BASILE - MARIO D'ALEO	https://iisbasiledaleo.edu.it/	pais00800l@pec.istruzione.it		
SICILIA	PALERMO	PAIS00900C	IS DON G. COLLETTO	www.doncollettocorleone.edu.it	pais00900c@pec.istruzione.it	50 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAIS01100C	I.I.S.S. LERCARA FRIDDI	www.iislercarafriddi.edu.it	pais01100c@pec.istruzione.it	https://www.iislercarafriddi.edu.it/criteri-per-rilascio-credenziali-gsuite-attivazione-dad/	
SICILIA	PALERMO	PAIS013004	IISS STENIO	www.stenio.edu.it	pais013004@pec.istruzione.it	10 aspmx.l.google.com.	
SICILIA	PALERMO	PAIS01400X	DON CALOGERO DI VINCENTI	http://www.istitutosuperiorebisacquino.it	pais01400x@pec.istruzione.it		
SICILIA	PALERMO	PAIS01600G	"IS ""MAJORANA"""	www.majoranapa.edu.it	pais01600g@pec.istruzione.it		10 majoranapa-edu-it.mail.protection.outlook.com.
SICILIA	PALERMO	PAIS01700B	"""G. SALERNO"""	http://www.isisgangi.gov.it	pais01700b@pec.istruzione.it		
SICILIA	PALERMO	PAIS018007	I.I.S. P. DOMINA PETRALIA SOTTANA	http://pietrodomina.gov.it	pais018007@pec.istruzione.it		
SICILIA	PALERMO	PAIS021003	ISTITUTO SUPERIORE DANILO DOLCI	http://iissdanilodolci.it	pais021003@pec.istruzione.it		
SICILIA	PALERMO	PAIS02200V	JACOPO DEL DUCA - DIEGO BIANCA AMATO	http://www.delduca-biancaamato.edu.it	pais02200v@pec.istruzione.it		
SICILIA	PALERMO	PAIS02300P	F. FERRARA	www.iissferrara.edu.it	pais02300p@pec.istruzione.it	1 aspmx.l.google.com.	
SICILIA	PALERMO	PAIS02400E	E. MEDI	http://www.iismedi.edu.it/	pais02400e@pec.istruzione.it		
SICILIA	PALERMO	PAIS026006	ISTITUTO SUPERIORE STATALE MARIO RUTELLI	http://www.istitutosuperiorerutellipa.it	pais026006@pec.istruzione.it		
SICILIA	PALERMO	PAIS027002	A. VOLTA	http://iissvolta.edu.it/	pais027002@pec.istruzione.it		
SICILIA	PALERMO	PAIS02800T	E ASCIONE	www.iissernestoascione.edu.it	pais02800t@pec.istruzione.it	50 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIS02900N	DUCA ABRUZZI - LIBERO GRASSI	http://www.isducabruzzi-grassi.it	pais02900n@pec.istruzione.it		
SICILIA	PALERMO	PAIS03200D	DAMIANI ALMEYDA - FRANCESCO CRISPI	www.iisdamianialmeyda-crispi.edu.it	pais03200d@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIS033009	V.RAGUSA E OTAMA KIYOHARA - F.PARLATORE	http://www.iisragusakiyoharaparlatore.gov.it/	pais033009@pec.istruzione.it		
SICILIA	PALERMO	PAIS034005	ISTITUTO SUPERIORE O.M.CORBINO PARTINICO	http://www.iis-orsocorbino.gov.it	pais034005@pec.istruzione.it		
SICILIA	PALERMO	PAIS03600R	"I.I.S.S. "" GIOENI -  TRABIA """	www.iissgioenitrabia.edu.it	pais03600r@pec.istruzione.it	https://www.iissgioenitrabia.edu.it/attachments/article/61/Liberatoria%20Immagini.pdf	
SICILIA	PALERMO	PAIS03700L	L.EINAUDI-PARETO	www.iseinaudipareto.edu.it	pais03700l@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAIS03800C	PIO LA TORRE	www.iisspiolatorre.edu.it	pais03800c@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAIS039008	I.I.S. G. D'ALESSANDRO	www.iisdalessandro.edu.it	pais039008@pec.istruzione.it	https://www.iisdalessandro.edu.it/lsdalessandro/circ-390-uso-corretto-dellaccount-g-suite-for-education-delli-i-s-g-dalessandro-promemoria/	
SICILIA	PALERMO	PAIS041008	F.PAOLO CASCINO (EX III ALBERGH)				
SICILIA	PALERMO	PAMM00700N	CESAREO G.A.	www.scuolasecondariaprimogradocesareo.edu.it	pamm00700n@pec.istruzione.it	https://www.scuolasecondariaprimogradocesareo.edu.it/index.php/circolari/1492-circolare-105-corso-di-formazione-didattica-digitale-con-i-tool-di-g-suite-e-wescool	
SICILIA	PALERMO	PAMM01500L	S.M.S.  RAIMONDO FRANCHETTI	www.scuolamediafranchetti.edu.it	pamm01500l@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAMM01900X	LEONARDO DA VINCI	www.leonardodavincipalermo.it	pamm01900x@pec.istruzione.it	1 aspmx.l.google.com.	
SICILIA	PALERMO	PAMM02300G	PECORARO ANTONINO	www.smpecoraro.edu.it	pamm02300g@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAMM03600N	SCUOLA SEC. DI 1? V.E. ORLANDO	www.scuolavittorioemanueleorlando.edu.it	pamm03600n@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAMM041005	GRAMSCI ANTONIO	http://www.scuolamediaantoniogramsci.gov.it	pamm041005@pec.istruzione.it		
SICILIA	PALERMO	PAMM05000X	PUBLIO VIRGILIO MARONE	http://www.scuolamediastatalevirgilio.gov.it	pamm05000x@pec.istruzione.it		
SICILIA	PALERMO	PAMM06400T	SMS SCIANNA C.	www.scuolaciroscianna.edu.it	pamm06400t@pec.istruzione.it	50 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAMM09900R	MISILMERI-GUASTELLA C.	scuolacosmoguastella.edu.it	pamm09900r@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAMM12600X	VILLABATE-PALUMBO P.	www.smspalumbo.edu.it	pamm12600x@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAMM138006	BORGESE-XXVII MAGGIO	https://www.borgese27maggio.edu.it/	pamm138006@pec.istruzione.it		
SICILIA	PALERMO	PAPC01000V	LICEO GINNASIO DI STATO (F. SCADUTO)	www.liceoscadutobagheria.edu.it	papc01000v@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAPC030004	MELI	www.liceomelipalermo.it	papc030004@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAPC04000P	GARIBALDI	http://www.liceogaribaldi.it	papc04000p@pec.istruzione.it		
SICILIA	PALERMO	PAPC09000Q	UMBERTO I	http://www.liceoumbertopalermo.it	papc09000q@pec.istruzione.it		
SICILIA	PALERMO	PAPC11000Q	VITTORIO EMANUELE II	www.liceovittorioemanuelepa.it	papc11000q@pec.istruzione.it	10 alt4.aspmx.l.google.com.	
SICILIA	PALERMO	PAPM010003	FINOCCHIARO APRILE	www.istitutofinocchiaroaprile.edu.it	papm010003@pec.istruzione.it	https://www.istitutofinocchiaroaprile.edu.it/index.php/mappa-del-sito	
SICILIA	PALERMO	PAPM02000N	DE COSMI	http://www.liceodecosmi.gov.it/	papm02000n@pec.istruzione.it		
SICILIA	PALERMO	PAPM04000V	IM REGINA MARGHERITA	https://www.liceoreginamargherita.edu.it/	papm04000v@pec.istruzione.it		
SICILIA	PALERMO	PAPM07000P	"LICEO SCIENZE UMANE E LING. ""D. DOLCI"""	www.liceodanilodolci.it	papm07000p@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAPM100009	NINNI CASSARA	https://www.linguisticocassara.edu.it/	papm100009@pec.istruzione.it		
SICILIA	PALERMO	PAPM12000E	ISTITUTO MAGISTRALE DI CACCAMO				
SICILIA	PALERMO	PAPS010002	GALILEI	https://www.liceoggalileipalermo.edu.it/	paps010002@pec.istruzione.it		
SICILIA	PALERMO	PAPS02000L	"LICEO SCIENTIFICO STATALE ""S.CANNIZZARO"""	www.liceocannizzaropalermo.edu.it	paps02000l@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PAPS05000C	ALBERT EINSTEIN	www.liceoeinstein.edu.it	paps05000c@pec.istruzione.it	50 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAPS060003	ERNESTO BASILE	www.liceobasile.edu.it	paps060003@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAPS080008	LS SANTI SAVARINO	http://www.liceosavarino.gov.it	paps080008@pec.istruzione.it		
SICILIA	PALERMO	PAPS100008	BENEDETTO CROCE	www.liceocroce.it	paps100008@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAPS24000G	LICEO SCIENTIFICO STATALE NICOLO'PALMERI	http://www.liceopalmeri.gov.it	paps24000g@pec.istruzione.it		
SICILIA	PALERMO	PARH01000Q	P.BORSELLINO	www.ipssarpaoloborsellino.edu.it	parh01000q@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
SICILIA	PALERMO	PARH02000A	"I.P.S.S.E.O.A. ""PIETRO PIAZZA"""	www.ipsseoapiazza.edu.it	parh02000a@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PARI010007	S.D'ACQUISTO BAGHERIA	http://www.ipsdacquisto.gov.it/	pari010007@pec.istruzione.it		
SICILIA	PALERMO	PASL01000V	"LICEO ARTISTICO STATALE  "" E. CATALANO """	https://www.liceoartisticocatalano.edu.it/	pasl01000v@pec.istruzione.it		
SICILIA	PALERMO	PATD050008	"""DON LUIGI STURZO"""	http://www.itcsturzo.gov.it	patd050008@pec.istruzione.it		
SICILIA	PALERMO	PATD09000P	CARLO ALBERTO DALLA CHIESA	www.itdallachiesa.edu.it	patd09000p@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PATF030009	ITI VITTORIO EMANUELE III	www.itive3pa.edu.it	patf030009@pec.istruzione.it	50 aspmx3.googlemail.com.	
SICILIA	PALERMO	PATN01000Q	MARCO POLO	www.itetmarcopolo.edu.it	patn01000q@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
SICILIA	PALERMO	PAVC010006	GIOVANNI FALCONE	www.convittonazionale.palermo.it	pavc010006@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
SICILIA	PALERMO	PAVE010005	EDUCANDATO STATALE MARIA ADELAIDE	www.educandatomariadelaide.edu.it	pave010005@pec.istruzione.it	https://www.educandatomariadelaide.edu.it/index.php/coronavirus/1561-corso-e-learning-di-formazione-sulla-piattaforma-g-suite-for-education	
SICILIA	RAGUSA	RGEE004002	PALAZZELLO	http://www.palazzello.edu.it	rgee004002@pec.istruzione.it		
SICILIA	RAGUSA	RGEE009005	MARIELE VENTRE	www.scuolamarieleventre.edu.it	rgee009005@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
